Customer_ID,Gender,Age,Vintage,Is_Active,City_Category,Customer_Category,Product_Holding_B1,Product_Holding_B2
CC203936,Male,30,17,0,C2,S2,"['P13', 'P17']","['P3', 'P12']"
CC395448,Female,57,34,1,C1,S2,['P13'],['P00']
CC394688,Male,44,30,0,C1,S2,['P13'],['P00']
CC328285,Male,31,12,0,C1,S2,['P00'],['P00']
CC248667,Male,26,15,0,C1,S3,['P16'],['P8']
CC328403,Male,26,13,0,C1,S1,['P2'],['P00']
CC394744,Female,26,29,0,C1,S3,['P13'],['P00']
CC393099,Male,33,12,1,C1,S3,['P13'],['P00']
CC198991,Male,33,34,0,C2,S2,"['P8', 'P13']",['P3']
CC376666,Male,40,13,0,C1,S2,"['P12', 'P13']",['P10']
CC230666,Male,35,21,0,C2,S1,"['P20', 'P21']","['P8', 'P12']"
CC200158,Male,37,21,1,C2,S3,"['P12', 'P13', 'P17']","['P1', 'P3', 'P8']"
CC200709,Female,58,28,0,C2,S3,"['P13', 'P17', 'P21']","['P3', 'P8', 'P12']"
CC204668,Male,33,29,1,C1,S3,"['P8', 'P13']",['P3']
CC326749,Male,58,13,1,C1,S3,['P2'],['P00']
CC270483,Male,45,15,1,C1,S3,"['P12', 'P13', 'P17']","['P4', 'P6', 'P8']"
CC396931,Male,33,15,0,C1,S2,['P16'],['P00']
CC213719,Male,50,19,0,C2,S2,['P16'],['P8']
CC245861,Female,46,16,0,C2,S2,"['P8', 'P16']","['P6', 'P7']"
CC376098,Female,31,36,0,C2,S3,"['P13', 'P17']",['P12']
CC265486,Male,29,14,1,C2,S1,"['P8', 'P16']",['P7']
CC206265,Male,47,30,1,C2,S1,['P00'],['P3']
CC396987,Male,33,15,0,C2,S2,['P16'],['P00']
CC382448,Male,45,23,0,C2,S2,['P19'],['P13']
CC380723,Female,46,32,0,C2,S2,['P13'],['P10']
CC231509,Male,24,41,1,C1,S3,"['P12', 'P13', 'P20', 'P21']","['P4', 'P5', 'P8']"
CC242150,Male,51,16,0,C1,S3,"['P12', 'P16', 'P20']","['P8', 'P10']"
CC259538,Female,39,15,0,C2,S1,['P16'],['P8']
CC235023,Male,30,28,0,C1,S3,"['P12', 'P13']","['P7', 'P8']"
CC378231,Male,41,13,0,C1,S3,"['P12', 'P16']",['P4']
CC259610,Female,38,15,0,C2,S2,['P16'],['P8']
CC314547,Male,44,13,0,C2,S3,"['P13', 'P19']","['P9', 'P12']"
CC286939,Male,39,34,0,C2,S3,['P13'],['P8']
CC319620,Male,28,15,0,C2,S3,['P11'],['P00']
CC229201,Male,57,17,0,C2,S2,"['P8', 'P16']",['P6']
CC308113,Male,49,10,0,C2,S3,['P00'],['P8']
CC273498,Male,56,13,0,C2,S3,['P16'],['P8']
CC373088,Male,47,26,0,C1,S1,['P13'],['P12']
CC372611,Female,32,49,0,C2,S2,['P13'],['P12']
CC380489,Female,35,35,0,C2,S3,"['P12', 'P13', 'P21']","['P4', 'P5']"
CC304942,Male,36,10,1,C1,S2,['P13'],['P8']
CC309551,Female,45,9,0,C1,S1,['P16'],['P8']
CC278868,Female,49,22,0,C2,S1,"['P12', 'P17']",['P8']
CC236723,Male,39,26,1,C1,S3,"['P12', 'P16', 'P20', 'P21']","['P1', 'P4', 'P8', 'P9']"
CC202514,Male,29,19,0,C2,S3,"['P13', 'P21']",['P3']
CC268272,Male,49,36,0,C2,S1,"['P13', 'P21']","['P5', 'P6']"
CC391926,Male,35,52,0,C1,S3,['P00'],['P00']
CC370211,Male,41,16,0,C2,S2,['P16'],['P4']
CC232804,Male,56,17,1,C1,S3,"['P8', 'P16']","['P6', 'P7']"
CC216755,Male,29,19,0,C2,S3,['P13'],['P8']
CC374397,Male,50,15,1,C1,S3,"['P18', 'P21']",['P16']
CC212872,Male,29,62,0,C2,S2,"['P13', 'P17']",['P8']
CC264832,Male,36,14,1,C1,S2,"['P14', 'P16', 'P19']","['P6', 'P7', 'P8']"
CC290017,Male,54,14,1,C1,S2,"['P12', 'P16']","['P4', 'P8']"
CC300478,Male,32,21,0,C1,S1,['P8'],['P00']
CC376258,Male,27,14,0,C2,S3,['P00'],['P12']
CC387778,Male,41,12,0,C1,S2,['P20'],['P16']
CC370787,Male,27,21,0,C2,S3,"['P16', 'P17']",['P12']
CC219948,Female,40,19,1,C1,S3,"['P10', 'P16']",['P8']
CC380882,Male,44,13,0,C2,S1,['P16'],['P4']
CC357030,Female,31,25,0,C2,S2,"['P12', 'P13']","['P4', 'P5']"
CC391337,Male,41,23,1,C1,S2,['P13'],['P10']
CC375697,Male,51,14,0,C1,S3,"['P16', 'P17']",['P12']
CC383619,Female,34,12,0,C2,S2,['P17'],['P16']
CC240503,Male,36,34,0,C2,S2,"['P13', 'P17', 'P20']","['P8', 'P12']"
CC394273,Male,27,23,0,C1,S1,['P13'],['P00']
CC380229,Male,43,28,1,C2,S2,"['P12', 'P13']",['P1']
CC223936,Male,51,43,1,C1,S2,"['P12', 'P13', 'P17', 'P20', 'P21']","['P4', 'P7', 'P8', 'P10']"
CC227156,Male,28,52,0,C2,S1,"['P13', 'P20']",['P8']
CC369302,Male,27,16,0,C1,S3,"['P13', 'P21']","['P10', 'P12']"
CC352946,Male,54,14,0,C2,S1,['P11'],['P00']
CC371728,Female,40,15,0,C2,S2,"['P16', 'P17']",['P12']
CC300164,Female,42,13,1,C1,S1,"['P13', 'P19']","['P8', 'P12']"
CC393847,Male,58,11,1,C1,S3,['P16'],['P00']
CC378837,Male,36,13,0,C2,S1,['P00'],['P16']
CC381451,Male,47,12,1,C2,S2,['P17'],['P16']
CC370560,Female,30,16,1,C2,S3,"['P10', 'P12', 'P16']","['P1', 'P4']"
CC383506,Female,48,12,1,C1,S3,['P17'],['P16']
CC337426,Female,44,16,1,C2,S3,"['P11', 'P12']",['P10']
CC286852,Male,55,12,0,C2,S2,['P13'],['P8']
CC362358,Female,30,18,1,C2,S3,['P16'],['P5']
CC266617,Male,46,14,0,C2,S3,"['P12', 'P16', 'P19']","['P8', 'P9']"
CC232600,Male,51,17,1,C1,S2,"['P12', 'P16']",['P8']
CC294457,Male,33,11,0,C2,S2,"['P8', 'P13']",['P4']
CC346710,Male,27,15,0,C2,S1,"['P11', 'P12']","['P4', 'P10']"
CC269754,Male,54,31,0,C2,S1,"['P8', 'P13']",['P7']
CC274930,Male,56,16,0,C2,S3,"['P12', 'P21']","['P2', 'P8']"
CC239359,Male,26,17,0,C2,S1,['P13'],['P8']
CC287966,Female,44,12,1,C2,S3,['P16'],['P6']
CC275905,Male,49,13,0,C1,S3,"['P16', 'P19', 'P20', 'P21']","['P8', 'P9', 'P10', 'P12']"
CC228601,Male,33,47,1,C2,S2,"['P8', 'P13']","['P6', 'P7']"
CC296994,Male,27,11,0,C2,S3,"['P16', 'P21']",['P8']
CC390649,Female,29,10,0,C2,S2,['P21'],['P16']
CC379188,Female,28,16,0,C2,S1,"['P13', 'P19']",['P12']
CC389094,Female,28,11,0,C1,S1,['P13'],['P00']
CC393962,Female,50,35,0,C1,S3,['P13'],['P00']
CC202830,Female,30,19,1,C1,S2,"['P8', 'P13']",['P3']
CC386472,Male,29,12,0,C1,S1,['P17'],['P16']
CC226677,Female,39,18,0,C1,S3,"['P6', 'P8', 'P12']","['P2', 'P4']"
CC326094,Female,40,10,0,C2,S2,['P11'],['P00']
CC252524,Female,51,15,0,C2,S3,['P16'],['P8']
CC379317,Female,32,13,0,C1,S2,"['P16', 'P20']",['P12']
CC377629,Female,52,29,0,C2,S1,['P13'],['P12']
CC283899,Male,29,12,0,C2,S2,"['P12', 'P13']","['P8', 'P10']"
CC216137,Male,41,6,1,C1,S3,['P8'],['P00']
CC376988,Male,31,13,0,C2,S2,"['P16', 'P17']",['P12']
CC390116,Male,48,10,0,C2,S3,['P16'],['P00']
CC388854,Male,40,12,0,C2,S3,['P13'],['P00']
CC368692,Male,32,16,0,C2,S3,"['P16', 'P17']",['P12']
CC299920,Female,48,11,1,C1,S1,['P13'],['P8']
CC390836,Male,58,11,1,C2,S1,['P16'],['P5']
CC249844,Male,51,16,0,C2,S1,"['P16', 'P21']","['P8', 'P12']"
CC296725,Male,28,11,0,C1,S2,"['P16', 'P21']","['P7', 'P8']"
CC318217,Female,58,15,1,C2,S3,"['P13', 'P15', 'P17']","['P5', 'P12']"
CC262528,Male,52,15,0,C1,S3,"['P13', 'P15', 'P17']","['P6', 'P8', 'P12']"
CC316767,Female,46,23,0,C2,S2,"['P12', 'P13']","['P1', 'P9']"
CC294317,Male,36,12,0,C1,S1,['P16'],['P6']
CC230963,Male,28,16,0,C1,S2,['P16'],['P6']
CC324433,Male,28,14,1,C2,S3,['P00'],['P00']
CC389681,Male,28,11,0,C1,S2,['P21'],['P16']
CC205300,Male,54,34,0,C2,S2,"['P9', 'P13', 'P20']","['P3', 'P6', 'P8']"
CC293059,Female,29,12,0,C2,S3,"['P16', 'P17']",['P6']
CC392585,Male,46,50,0,C1,S3,['P13'],['P00']
CC289730,Female,30,12,0,C2,S3,"['P16', 'P21']","['P6', 'P8']"
CC390586,Female,35,10,1,C2,S2,"['P12', 'P13']",['P1']
CC362674,Male,44,18,0,C1,S1,['P20'],['P16']
CC389384,Female,42,12,1,C2,S2,"['P17', 'P20']","['P10', 'P16']"
CC204419,Male,46,18,0,C1,S3,"['P8', 'P12', 'P13', 'P21']","['P3', 'P4', 'P6']"
CC200851,Male,40,29,0,C2,S3,"['P13', 'P20']","['P3', 'P12']"
CC394119,Male,51,10,0,C1,S3,['P00'],['P00']
CC386733,Male,36,12,0,C1,S1,['P17'],['P16']
CC338336,Female,46,17,1,C2,S2,['P2'],['P1']
CC374716,Male,35,31,0,C1,S3,"['P13', 'P17']",['P12']
CC212801,Male,30,19,0,C1,S1,['P13'],['P8']
CC246571,Male,40,21,0,C2,S1,"['P8', 'P13']","['P6', 'P7']"
CC381775,Female,26,12,0,C2,S3,['P17'],['P16']
CC357359,Male,46,50,1,C1,S2,"['P13', 'P20']",['P12']
CC333538,Female,49,12,0,C2,S3,['P00'],['P00']
CC362931,Male,27,17,0,C2,S3,['P19'],['P16']
CC224913,Male,32,17,0,C1,S3,['P13'],['P8']
CC270049,Male,28,21,0,C1,S1,"['P13', 'P17']","['P8', 'P12']"
CC362183,Male,29,18,0,C1,S1,['P16'],['P5']
CC369538,Male,30,16,0,C2,S3,"['P12', 'P16']",['P10']
CC300635,Female,28,11,0,C1,S3,['P13'],['P6']
CC222111,Male,42,45,1,C1,S1,"['P13', 'P20']",['P8']
CC386462,Male,29,12,1,C2,S2,['P17'],['P16']
CC272622,Male,48,13,0,C1,S3,"['P10', 'P12', 'P13', 'P21']","['P4', 'P5', 'P8']"
CC376273,Male,50,14,0,C1,S3,['P16'],['P12']
CC382484,Male,47,12,0,C2,S2,['P19'],['P16']
CC379124,Male,39,13,0,C2,S2,"['P13', 'P19']",['P12']
CC277333,Male,32,14,1,C2,S3,"['P16', 'P17', 'P20']","['P1', 'P8']"
CC267509,Male,26,14,0,C1,S3,"['P12', 'P17']","['P6', 'P11']"
CC350447,Female,36,15,0,C1,S2,['P20'],['P00']
CC204115,Male,35,17,1,C1,S3,"['P8', 'P10', 'P12', 'P13', 'P20', 'P21']","['P1', 'P3', 'P4', 'P5', 'P7']"
CC203371,Male,33,29,0,C1,S2,['P13'],['P3']
CC389884,Female,25,11,0,C2,S2,['P13'],['P10']
CC394208,Male,39,22,0,C2,S2,['P16'],['P00']
CC374624,Male,31,15,0,C2,S3,['P16'],['P12']
CC372290,Female,40,41,1,C2,S3,['P13'],['P12']
CC216332,Male,33,31,0,C2,S3,"['P13', 'P21']","['P6', 'P8']"
CC297553,Male,28,11,0,C2,S1,"['P8', 'P16']",['P7']
CC210273,Female,53,12,0,C2,S3,['P00'],['P3']
CC305415,Male,28,10,0,C1,S1,['P13'],['P8']
CC373945,Female,28,14,0,C1,S2,"['P16', 'P17']",['P12']
CC375256,Male,31,14,0,C1,S1,['P16'],['P5']
CC365690,Female,37,29,1,C2,S1,['P13'],['P12']
CC368859,Male,54,38,1,C2,S3,['P13'],['P5']
CC270915,Male,35,14,1,C1,S2,['P16'],['P8']
CC381075,Female,30,12,0,C1,S2,['P16'],['P12']
CC375475,Male,25,14,1,C1,S3,"['P13', 'P20']","['P1', 'P12']"
CC396349,Female,36,31,0,C1,S2,['P13'],['P00']
CC229909,Male,53,17,1,C1,S2,"['P15', 'P16', 'P17']","['P7', 'P8']"
CC372141,Female,33,38,0,C2,S2,"['P13', 'P21']",['P12']
CC371642,Female,51,15,0,C1,S3,"['P12', 'P13']",['P10']
CC389308,Female,33,29,0,C2,S2,['P17'],['P13']
CC243116,Female,46,16,0,C1,S2,['P16'],['P6']
CC290434,Female,45,13,0,C1,S3,"['P12', 'P16']",['P8']
CC277445,Male,43,21,1,C1,S3,"['P12', 'P16', 'P21']","['P4', 'P8']"
CC205340,Male,29,54,1,C1,S2,['P13'],['P3']
CC223085,Male,53,28,0,C1,S2,['P13'],['P8']
CC373562,Male,33,15,0,C1,S3,"['P16', 'P21']",['P12']
CC353456,Male,57,15,0,C2,S3,['P11'],['P00']
CC379734,Male,29,13,0,C2,S3,"['P16', 'P19']",['P12']
CC209681,Male,31,13,1,C1,S2,"['P13', 'P17', 'P19']","['P3', 'P8']"
CC277772,Male,50,13,0,C2,S2,['P13'],['P6']
CC376302,Male,29,44,0,C2,S3,"['P13', 'P21']",['P12']
CC368158,Male,43,26,0,C1,S1,"['P13', 'P17']",['P12']
CC269224,Male,29,49,1,C1,S2,"['P13', 'P18', 'P21']","['P1', 'P8', 'P12']"
CC244584,Male,51,17,0,C2,S3,"['P12', 'P13', 'P21']","['P6', 'P8']"
CC240723,Male,28,35,1,C1,S3,"['P10', 'P12', 'P13']","['P1', 'P8']"
CC382409,Male,29,36,0,C2,S2,['P20'],['P13']
CC386555,Male,30,12,1,C1,S2,['P17'],['P16']
CC375966,Female,35,14,0,C2,S2,"['P10', 'P12', 'P16']","['P4', 'P5']"
CC377248,Male,43,13,0,C1,S1,"['P13', 'P21']",['P12']
CC262019,Male,35,14,0,C1,S3,"['P16', 'P17', 'P21']","['P8', 'P12']"
CC272812,Male,54,13,0,C2,S3,"['P8', 'P16']",['P7']
CC377705,Male,29,22,0,C2,S3,"['P12', 'P16']","['P1', 'P5']"
CC368282,Male,47,16,0,C1,S3,"['P16', 'P20', 'P21']","['P10', 'P12']"
CC368053,Female,33,36,0,C1,S1,['P17'],['P13']
CC278135,Male,42,23,1,C2,S1,['P16'],['P8']
CC294574,Female,29,13,0,C1,S3,"['P16', 'P17', 'P19']","['P5', 'P8']"
CC368943,Female,33,57,0,C1,S2,['P13'],['P12']
CC366090,Male,31,36,1,C2,S2,"['P13', 'P17', 'P20']","['P4', 'P12']"
CC377154,Male,25,13,0,C1,S3,['P16'],['P12']
CC218797,Female,51,21,0,C1,S2,"['P12', 'P13', 'P17']","['P6', 'P8']"
CC237369,Male,38,17,0,C2,S1,"['P8', 'P16']","['P6', 'P7']"
CC392092,Male,30,32,0,C2,S3,['P13'],['P00']
CC247292,Male,36,15,0,C2,S2,"['P12', 'P16', 'P21']","['P8', 'P10']"
CC381216,Male,28,12,0,C2,S3,['P17'],['P13']
CC396936,Female,28,16,0,C2,S2,['P00'],['P00']
CC269458,Male,30,14,0,C2,S3,"['P10', 'P11', 'P12']","['P4', 'P6']"
CC233496,Male,57,17,0,C1,S3,"['P10', 'P11', 'P12', 'P21']","['P6', 'P7', 'P8']"
CC372067,Female,30,28,0,C2,S1,"['P12', 'P13']",['P5']
CC238086,Female,37,17,0,C1,S1,"['P8', 'P16']",['P1']
CC371456,Male,37,20,0,C1,S2,['P13'],['P5']
CC306374,Male,42,10,0,C1,S3,"['P8', 'P16']",['P4']
CC368036,Female,35,20,1,C1,S2,['P20'],['P12']
CC387822,Male,36,11,0,C2,S2,"['P16', 'P21']",['P4']
CC338176,Male,51,15,1,C1,S3,['P11'],['P00']
CC293766,Male,30,12,1,C2,S2,['P13'],['P8']
CC283346,Male,37,34,0,C1,S2,"['P13', 'P17', 'P21']","['P8', 'P12']"
CC203933,Male,41,18,0,C2,S3,"['P3', 'P13']",['P1']
CC209113,Female,28,13,0,C2,S3,['P13'],['P3']
CC394902,Female,35,21,1,C2,S3,['P13'],['P00']
CC247081,Male,28,20,0,C1,S3,['P13'],['P8']
CC253573,Male,40,16,0,C2,S2,"['P8', 'P12', 'P16']","['P6', 'P7']"
CC396328,Male,54,45,1,C2,S3,['P13'],['P00']
CC373832,Male,30,15,0,C2,S2,"['P13', 'P21']","['P10', 'P12']"
CC392790,Male,26,33,0,C2,S2,['P13'],['P00']
CC357234,Female,39,22,0,C1,S1,['P20'],['P13']
CC382701,Male,28,12,0,C1,S3,['P19'],['P13']
CC299430,Male,48,11,0,C2,S3,['P16'],['P6']
CC369308,Male,46,16,0,C1,S3,"['P13', 'P17']",['P12']
CC260338,Male,27,14,1,C1,S3,"['P15', 'P16', 'P17']","['P8', 'P12']"
CC233135,Male,26,20,1,C1,S3,"['P16', 'P17', 'P19', 'P20', 'P21']","['P6', 'P7', 'P8', 'P10', 'P12']"
CC258763,Female,45,15,0,C2,S3,['P16'],['P8']
CC319997,Male,40,14,0,C1,S1,['P11'],['P00']
CC302342,Male,28,11,0,C2,S1,['P16'],['P8']
CC360650,Male,29,19,0,C1,S3,"['P13', 'P17', 'P21']","['P4', 'P10', 'P12']"
CC393232,Male,43,10,0,C2,S3,['P13'],['P00']
CC392431,Male,45,33,0,C2,S2,['P13'],['P00']
CC204510,Female,51,19,0,C2,S2,"['P12', 'P13']",['P3']
CC370893,Male,26,34,0,C2,S1,"['P12', 'P13']",['P4']
CC248460,Male,40,15,0,C2,S3,['P16'],['P8']
CC393634,Male,27,10,1,C1,S2,['P13'],['P00']
CC227723,Male,32,52,1,C2,S2,['P13'],['P8']
CC354170,Male,32,14,0,C1,S3,"['P11', 'P12']",['P4']
CC311339,Male,41,15,0,C1,S2,['P13'],['P9']
CC265339,Male,37,15,0,C1,S3,"['P12', 'P13', 'P15', 'P17']","['P6', 'P7', 'P8']"
CC341830,Male,52,18,0,C1,S3,['P11'],['P00']
CC316902,Male,26,12,0,C2,S3,['P13'],['P9']
CC369466,Male,59,23,0,C1,S3,"['P19', 'P20', 'P21']","['P12', 'P13']"
CC312678,Male,45,30,0,C1,S2,"['P13', 'P21']","['P9', 'P12']"
CC297850,Male,48,12,1,C2,S3,['P13'],['P6']
CC360521,Female,45,19,0,C2,S3,['P20'],['P13']
CC244458,Female,37,22,1,C2,S3,"['P8', 'P12', 'P13']","['P5', 'P6']"
CC380384,Male,27,13,0,C2,S3,"['P16', 'P17']",['P12']
CC315260,Male,49,13,0,C1,S2,"['P13', 'P21']","['P9', 'P12']"
CC316060,Female,47,16,1,C2,S3,"['P13', 'P17', 'P18']","['P1', 'P9', 'P12']"
CC278001,Female,31,13,0,C1,S3,"['P8', 'P16']",['P7']
CC258811,Male,31,15,1,C1,S1,"['P7', 'P17']",['P2']
CC315169,Male,29,49,1,C1,S2,"['P13', 'P21']","['P9', 'P12']"
CC302634,Male,27,11,1,C1,S1,['P16'],['P6']
CC248246,Female,51,29,0,C2,S2,['P13'],['P8']
CC313780,Male,37,13,1,C2,S1,"['P9', 'P13']",['P1']
CC207778,Male,45,29,0,C1,S3,"['P13', 'P21']","['P3', 'P8']"
CC304494,Male,39,11,0,C1,S1,['P13'],['P8']
CC309926,Male,49,10,1,C1,S2,"['P8', 'P13']",['P6']
CC208053,Male,25,14,1,C2,S3,"['P12', 'P16', 'P17']","['P3', 'P8']"
CC231232,Female,55,26,0,C1,S3,"['P16', 'P19', 'P20']","['P8', 'P12']"
CC375645,Female,35,37,0,C1,S1,['P13'],['P12']
CC394617,Male,36,26,0,C2,S3,['P13'],['P00']
CC247138,Male,28,41,0,C2,S2,"['P10', 'P12', 'P13']","['P6', 'P7', 'P8']"
CC245851,Male,27,32,0,C2,S1,"['P13', 'P17']",['P8']
CC364825,Female,46,17,0,C2,S3,['P16'],['P5']
CC318903,Male,28,16,1,C1,S3,['P2'],['P00']
CC377699,Male,31,27,0,C1,S3,"['P13', 'P17']",['P12']
CC385008,Male,42,12,0,C1,S2,['P00'],['P16']
CC210257,Female,28,26,1,C1,S3,['P13'],['P3']
CC300532,Female,32,11,1,C2,S3,"['P8', 'P16']",['P7']
CC271537,Male,28,14,0,C2,S3,['P16'],['P8']
CC209237,Female,39,14,0,C2,S3,"['P8', 'P10', 'P13']","['P1', 'P3']"
CC338257,Female,34,15,1,C1,S3,['P1'],['P00']
CC229633,Male,38,17,0,C1,S3,"['P8', 'P13']",['P6']
CC254037,Male,42,15,1,C2,S2,['P16'],['P6']
CC374031,Male,55,14,0,C2,S3,"['P16', 'P21']",['P12']
CC395655,Male,41,26,1,C1,S2,['P13'],['P00']
CC204972,Female,42,17,1,C2,S3,"['P12', 'P16', 'P21']","['P3', 'P8']"
CC390176,Male,25,11,0,C2,S3,['P21'],['P16']
CC367515,Female,32,37,0,C1,S2,"['P13', 'P20']",['P12']
CC396541,Male,39,19,0,C2,S2,['P16'],['P00']
CC379247,Female,49,13,0,C2,S3,"['P16', 'P19']",['P12']
CC375190,Female,29,14,0,C1,S3,"['P12', 'P16']",['P4']
CC229944,Male,49,31,1,C2,S3,"['P8', 'P13']",['P7']
CC246000,Male,37,21,1,C2,S2,"['P15', 'P17']","['P8', 'P12']"
CC247565,Male,29,16,1,C2,S1,"['P8', 'P13']","['P6', 'P7']"
CC230423,Male,28,34,0,C1,S2,"['P13', 'P20']","['P8', 'P12']"
CC374380,Female,39,32,0,C2,S2,['P21'],['P13']
CC372724,Male,34,26,1,C2,S3,"['P12', 'P16']",['P1']
CC390115,Male,47,11,1,C2,S2,['P16'],['P1']
CC344956,Male,57,17,0,C1,S1,['P11'],['P00']
CC283787,Male,26,13,0,C1,S3,"['P13', 'P20']",['P6']
CC369831,Female,27,26,1,C1,S2,['P16'],['P12']
CC297818,Male,25,12,0,C1,S1,['P16'],['P8']
CC317120,Female,48,24,0,C2,S3,['P13'],['P9']
CC208835,Male,48,16,1,C2,S2,"['P10', 'P12', 'P13']","['P3', 'P8']"
CC244453,Male,41,25,0,C1,S2,['P13'],['P8']
CC382847,Male,27,12,0,C2,S2,['P19'],['P16']
CC216216,Male,30,26,1,C1,S3,"['P13', 'P17', 'P18', 'P19']","['P1', 'P8', 'P12']"
CC279024,Male,29,13,1,C2,S3,"['P13', 'P17']","['P6', 'P8']"
CC268391,Male,47,15,1,C2,S3,"['P13', 'P17']","['P8', 'P12']"
CC287367,Female,29,28,0,C1,S1,"['P8', 'P13']",['P7']
CC337219,Female,44,14,0,C2,S3,['P11'],['P00']
CC372394,Male,32,31,0,C1,S1,"['P12', 'P13']",['P4']
CC296472,Male,47,13,1,C1,S3,"['P13', 'P21']","['P8', 'P10']"
CC247928,Male,43,16,1,C1,S2,"['P8', 'P13']",['P6']
CC372480,Male,53,28,0,C1,S2,"['P12', 'P13']",['P1']
CC204796,Male,49,21,1,C2,S3,['P13'],['P3']
CC200928,Female,43,22,0,C1,S3,"['P12', 'P13', 'P17']","['P3', 'P8']"
CC214135,Male,25,19,1,C1,S3,"['P12', 'P16', 'P21']","['P6', 'P8', 'P10']"
CC280627,Female,27,13,0,C2,S3,['P13'],['P6']
CC269882,Male,53,14,0,C1,S1,['P16'],['P8']
CC380125,Male,40,13,1,C1,S3,"['P12', 'P16', 'P21']","['P4', 'P10']"
CC324314,Male,41,14,0,C1,S3,['P00'],['P00']
CC371453,Female,37,15,1,C2,S1,['P00'],['P12']
CC207400,Male,56,15,0,C1,S3,"['P8', 'P13']",['P3']
CC314982,Female,28,13,0,C2,S2,"['P13', 'P19']","['P9', 'P12']"
CC395155,Male,29,23,0,C1,S3,['P13'],['P00']
CC367772,Male,59,16,0,C1,S1,"['P16', 'P21']",['P12']
CC389763,Male,54,48,0,C1,S2,['P21'],['P13']
CC373611,Male,41,15,0,C1,S2,"['P16', 'P21']",['P12']
CC378999,Male,34,13,0,C2,S3,"['P19', 'P21']","['P12', 'P16']"
CC367189,Female,27,47,1,C1,S2,['P13'],['P10']
CC235584,Male,44,33,1,C2,S3,['P13'],['P8']
CC301505,Male,35,11,0,C2,S3,"['P10', 'P13']",['P8']
CC393498,Male,26,36,1,C2,S3,['P13'],['P1']
CC260578,Female,45,15,0,C2,S1,"['P15', 'P16']","['P6', 'P8']"
CC292126,Female,41,12,0,C1,S3,"['P10', 'P13']",['P8']
CC389940,Male,50,11,0,C2,S3,['P21'],['P16']
CC260727,Male,25,15,0,C2,S2,"['P10', 'P12', 'P13']","['P5', 'P8']"
CC253533,Male,53,16,0,C1,S3,"['P12', 'P13']","['P8', 'P10']"
CC279134,Female,29,13,0,C2,S2,"['P12', 'P16', 'P17']","['P6', 'P7', 'P8']"
CC211216,Male,43,19,0,C2,S2,['P13'],['P3']
CC217811,Male,42,58,0,C2,S2,['P13'],['P6']
CC261268,Female,49,15,0,C1,S1,['P16'],['P8']
CC232675,Male,41,32,0,C1,S2,"['P13', 'P20']","['P4', 'P6']"
CC203003,Male,59,26,1,C1,S3,"['P8', 'P12', 'P13', 'P20']","['P1', 'P3', 'P5', 'P6']"
CC339574,Female,55,19,1,C1,S3,['P2'],['P00']
CC289688,Male,47,19,0,C2,S3,"['P7', 'P8']",['P6']
CC293528,Female,34,14,1,C2,S3,"['P7', 'P13']",['P6']
CC293097,Male,30,12,0,C2,S2,"['P13', 'P17']","['P6', 'P8']"
CC335045,Male,57,16,0,C1,S2,['P21'],['P11']
CC283475,Female,32,13,0,C1,S1,['P13'],['P8']
CC255503,Male,27,36,1,C1,S3,"['P12', 'P13', 'P17']","['P8', 'P9']"
CC380797,Female,34,12,0,C1,S2,['P21'],['P16']
CC385133,Female,42,11,0,C2,S1,['P17'],['P16']
CC368175,Male,28,17,0,C1,S3,"['P16', 'P21']",['P12']
CC370067,Female,28,15,0,C1,S2,"['P12', 'P16']",['P4']
CC256387,Male,25,24,0,C2,S3,"['P12', 'P16', 'P21']","['P7', 'P8']"
CC254227,Male,28,34,0,C2,S3,"['P15', 'P17', 'P19']","['P8', 'P13']"
CC299888,Female,27,12,0,C2,S2,['P13'],['P8']
CC211105,Male,29,11,1,C1,S2,"['P10', 'P16', 'P21']","['P3', 'P6', 'P8']"
CC254678,Male,54,15,0,C1,S2,['P16'],['P8']
CC384217,Female,41,12,0,C1,S2,['P17'],['P16']
CC252527,Male,36,27,0,C1,S2,"['P8', 'P13']","['P6', 'P7']"
CC219811,Male,54,21,0,C1,S3,['P16'],['P8']
CC375321,Male,35,15,0,C2,S3,"['P16', 'P17']",['P12']
CC355970,Male,32,19,0,C1,S2,['P21'],['P13']
CC219010,Male,54,21,0,C1,S2,['P16'],['P8']
CC208786,Male,28,14,0,C1,S3,['P13'],['P3']
CC380303,Male,25,13,0,C2,S1,['P16'],['P12']
CC276634,Female,53,13,0,C2,S3,"['P12', 'P16']","['P4', 'P8']"
CC393469,Male,30,12,1,C1,S3,['P13'],['P00']
CC299504,Male,34,22,0,C2,S3,['P13'],['P8']
CC382325,Male,42,12,0,C1,S1,['P20'],['P16']
CC375944,Male,27,14,0,C1,S2,['P16'],['P4']
CC391572,Female,32,22,0,C1,S3,['P21'],['P13']
CC308076,Male,27,9,0,C2,S3,['P13'],['P8']
CC298384,Female,28,11,1,C2,S2,['P13'],['P6']
CC307936,Male,53,10,0,C1,S2,['P13'],['P8']
CC348059,Female,37,15,0,C1,S1,['P11'],['P00']
CC288629,Female,53,12,0,C2,S3,"['P8', 'P16', 'P20']","['P4', 'P6', 'P7']"
CC228359,Male,37,60,1,C2,S3,"['P13', 'P17']","['P8', 'P12']"
CC360417,Male,57,18,0,C1,S2,['P20'],['P13']
